text,media,label
"--

Setelah menghadiri pertemuan tingkat menteri bersama negara-negara Organisasi Kerja Sama Islam (OKI) di Jeddah, Arab Saudi, pada Rabu (18/10), Menteri Luar Negeri RI Retno Marsudi mengungkapkan pertemuan itu membahas situasi di Gaza, Palestina, yang kian memprihatinkan.

""Pertemuan OKI di Jeddah ini sangat penting artinya untuk memperkokoh kesatuan posisi OKI dalam meng-address situasi di Gaza yang semakin memprihatinkan,"" ujar Retno Marsudi, dalam keterangan persnya, Rabu (18/10/2023).

Retno terbang ke Jeddah setelah sebelumnya berada di China mendampingi Presiden Joko Widodo dan delegasi Indonesia yang tengah melakukan kunjungan kerja. Dia meninggalkan China lebih awal untuk membahas perkembangan situasi di Palestina bersama menteri dari negara-negara OKI, menyusul memburuknya kondisi di Gaza.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Menurut Retno, Indonesia telah menyampaikan kecaman atas serangan terhadap RS Al Ahly di Gaza yang menewaskan lebih dari 500 orang. Dalam pertemuan dengan OKI, Retno juga kembali menyampaikan kecaman atas kejadian tersebut.

""Sebelum pertemuan mulai, terjadi serangan ke RS Al Ahly yang menewaskan ratusan jiwa manusia. Indonesia telah sampaikan kecaman keras atas serangan Israel terhadap fasilitas sipil termasuk rumah sakit. Kecaman tersebut juga saya sampaikan dalam Pertemuan Menlu OKI. Selain itu, dalam pertemuan OKI Indonesia juga sampaikan kecaman keras terhadap agresi atas warga sipil yang unprecedented di Gaza dan seluruh wilayah pendudukan di Palestina,"" ucapnya.

Selain itu, Retno juga membeberkan tiga hal yang dibahas dalam pertemuan di OKI yang menjadi fokus saat ini di antaranya, menghentikan kekerasan, memastikan kelancaran pengiriman bantuan kemanusiaan, dan mengatasi akar konflik.

""OKI harus mengerahkan segala upaya untuk mendesak dilakukannya gencatan senjata sesegera mungkin. Mengingat DK PBB tidak mampu menjalankan fungsinya, maka untuk mendapatkan dukungan internasional yang lebih kuat OKI harus mendesak SMU PBB untuk mengadakan emergency session,"" kata Retno.

""Kedua, memastikan kelancaran dan keselamatan pengiriman bantuan kemanusiaan. Memblokade akses listrik, air, dan BBM, serta menghukum warga sipil, bertentangan dengan hukum internasional.

Setiap detik sangat berarti bagi warga Palestina yang terancam hak-hak dasarnya. OKI harus mendesak semua pihak yang relevan untuk membuat humanitarian corridor di Gaza dan memastikan hukum humaniter internasional dihormati,"" lanjutnya.

Dia menambahkan, OKI mesti mendesak dilanjutkannya proses perdamaian demi mencapai two-state solution sebagai satu-satunya jalan. Perdamaian abadi, kata dia, tidak akan tercapat tanpa terpenuhinya hak bangsa Palestina.",CNN Indonesia,Politics
"--

Menteri Luar Negeri Retno Marsudi mengakui pemerintah sulit mengevakuasi warga negara Indonesia (WNI) di Jalur Gaza Palestina di tengah peperangan Israel-Hamas yang kian memanas.

Pernyataan itu terungkap saat Retno akan menghadiri rapat darurat Tingkat Menteri Luar Negeri Organisasi Kerja Sama Islam (OKI) di Jeddah, Arab Saudi, pada Rabu (18/10).

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Upaya evakuasi WNI kita di Gaza setiap hari dilakukan,"" kata Retno saat konferensi pers virtual.

Ia kemudian berujar, "" Namun karena situasi yang masih sangat sulit, maka evakuasi belum dapat dilakukan.""

Retno juga mengatakan terus melakukan komunikasi dengan wakil WNI di Gaza, Komite Palang Merah Internasional, dan sejumlah Menlu di negara Timur Tengah guna membahas evakuasi warga Indonesia.

Di kesempatan itu, Retno menegaskan Indonesia akan melakukan segala upaya untuk mengevakuasi WNI dengan selamat.

[Gambas:Video CNN]

Menurut data Kemlu terdapat 10 WNI yang berada di Gaza.

Pada pekan lalu, Kemlu berhasil mengevakuasi empat WNI dari Tepi Barat Palestina.

Proses evakuasi dilakukan sejak tanggal 13 Oktober dengan jalur darat dari Safe House di Yerusalem melalui Jordan River Border menuju Amman, Yordania. Kemudian pada 15 Oktober mereka tiba di Indonesia.

Saat ini tercatat sebanyak 136 WNI masih berada di wilayah Tepi Barat dan sekitarnya. Mereka memilih untuk tetap tinggal di lokasi masing-masing.

Situasi di Gaza memanas usai pasukan Israel dan Hamas perang sejak 7 Oktober. Kemudian pada Selasa, wilayah ini menjadi sorotan setelah Rumah Sakit Baptis Al Ahli terkena serangan roket.

Imbas serangan tersebut ratusan orang meninggal. Hamas menuduh Israel yang meluncurkan roket, tapi mereka membantahnya.

Israel justru menuduh sekutu Hamas, Jihad Islam, yang menyebabkan ledakan di RS tersebut karena salah sasaran. Namun, milisi yang menguasai Tepi Barat itu juga membantah tudingan itu.",CNN Indonesia,Politics
"--

Pasangan calon presiden dan calon wakil presiden yang bertanding di kontestasi politik tahun depan mencantumkan isu krisis Palestina dalam visi-misinya.

Dalam visi-misinya, calon presiden Koalisi Indonesia Maju (KIM) Prabowo Subianto dan pendampingnya Gibran Rakabuming Raka menyatakan ingin mendirikan Kedutaan Besar Republik Indonesia di Palestina.

""Memperkuat dukungan diplomasi terhadap upaya kemerdekaan dan kedaulatan Palestina antara lain dengan memperjuangkan pembukaan KBRI di Palestina,"" demikian bunyi visi dan misi Prabowo-Gibran yang diterima CNNIndonesia.com, Rabu (25/10).

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Indonesia merupakan salah satu negara yang mendukung kemerdekaan Palestina dan mengecam agresi Israel. Selama ini, RI juga tak memiliki kantor kedutaan di Palestina.

Jika warga Indonesia ingin berkunjung ke Palestina mereka akan mengurus melalui Kedutaan Besar Yordania dan KBRI Amman.

Dalam visi misinya, Prabowo-Gibran juga menyatakan akan melanjutkan peran aktif dalam menciptakan perdamaian dunia

dalam forum-forum bilateral maupun multilateral sesuai amanat konstitusi.

Selain itu, pasangan yang diusung KIM ini bakal meningkatkan supremasi dan kepemimpinan Indonesia di tingkat global.

""Di tengah dinamika geopolitik internasional melalui diplomasi yang berdasarkan atas asas bebas-aktif,"" lanjut visi-misi itu.

Prabowo dan Gibran menjadi pasangan terakhir yang mendaftar ke Komisi Pemilihan Umum (KPU) pada hari ini.

Mereka mengenakan kemeja abu-abu dan diiringi sejumlah menteri Jokowi yang tergabung dalam KIM saat mendaftar ke KPU.

KIM terdiri dari Partai Gerindra, PAN, Golkar, Demokrat, PBB, Garuda, PSI, Gelora, dan Prima.

Ganjar-Mahfud komitmen dukung Palestina

Sementara itu, capres dan cawapres Ganjar Pranowo-Mahfud MD menyampaikan visi dan misinya akan terus mendukung perjuangan rakyat Palestina.

Komitmen itu tertuang dalam e-book visi-misi mereka untuk pemilihan presiden (Pilpres) 2024. Dukungan tercantum dalam poin delapan dengan subjudul koeksistensi geopolitik progresif.

""Memperkuat pelibatan global Indonesia yang otonom dalam forum bilateral dan multilateral dalam memperjuangkan perdamaian dunia,"" demikian bunyi poin di visi misi Ganjar-Mahfud, Kamis (19/10).

Poin itu lalu menyatakan, ""Memperkuat komitmen untuk mendukung perjuangan pergerakan rakyat Palestina.""

Ganjar-Mahfud juga menyebut mereka akan menjalankan politik bebas aktif dengan prinsip Dasasila Bandung untuk memperjuangkan kepentingan Indonesia sebagai poros maritim dunia.

[Gambas:Video CNN]

Menyoal Palestina, Ganjar sempat menjadi sorotan usai menolak tim nasional Israel ikut berlaga di Piala Dunia U-20 di Indonesia.

Menurut Ganjar, penolakan itu sebagai wujud komitmen bersama mendukung kemerdekaan negara Palestina sesuai amanat Presiden pertama Indonesia Sukarno.

""Kita sudah tahu bagaimana komitmen Bung Karno terhadap Palestina, baik yang disuarakan dalam Konferensi Asia Afrika, Gerakan Non Blok maupun dalam Conference of the New Emerging Forces. Jadi ya kita ikut amanat beliau,"" kata Ganjar di Semarang pada Maret lalu.

Ganjar dan Mahfud akan maju di kontestasi politik pada Februari tahun depan. Mereka resmi mendaftar ke KPU pada hari ini, Kamis (19/10) siang.

Sebelum pasangan Ganjar-Mahfud, ada Anies Baswedan-Muhaimin Iskandar (Cak Imin) yang lebih dulu mendaftar sebagai peserta Pilpres 2024.

Anies-Cak Imin ingin selesaikan konflik Israel-Palestina

Sebelumnya, pasangan Anies-Cak Imin siap berperan menyelesaikan konflik dunia termasuk Palestina.

Gagasan itu tertuang dalam poin politik luar negeri di e-book visi-misi dan Program Kerja Anies-Cak Imin bertajuk ""Indonesia Adil Makmur untuk Semua.""

""Menjadi aktor penting dalam kampanye perdamaian dunia dengan berperan dalam Pasukan Perdamaian PBB, ekspansi peran mediator perdamaian konflik global, penegasan kepemimpinan Indonesia dalam perumusan agenda perdamaian dunia, dan terlibat aktif dalam penyelesaian masalah kemanusiaan dunia, termasuk Palestina,"" demikian dalam e-book itu.

Dalam visi-misinya, Anies dan Cak Imin juga akan menjaga amanah Dasasila Bandung Konferensi Asia Afrika (KAA) 1955 dengan menyebarkan nilai-nilai kedaulatan, keadilan, dan hak asasi manusia.

""Serta berperan sebagai inisiator resolusi perdamaian serta pembela negara tertindas,"" lanjut mereka.

Selain itu, mereka berencana meningkatkan posisi Indonesia sebagai negara yang mempromosikan inklusivitas dan toleransi beragama serta meningkatkan kerja sama antar agama dalam kerangka organisasi internasional.",CNN Indonesia,Politics
"--

Keluarga Kerajaan Malaysia resmi menunjuk Sultan Ibrahim Sultan Iskandar dari Johor sebagai Raja Malaysia selanjutnya.

Sultan Ibrahim akan mengambil alih kursi kerajaan Malaysia menggantikan King Al-Sultan Abdullah. Dia akan dilantik pada 31 Januari 2024 mendatang.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Tak seperti raja-raja Malaysia sebelumnya, Sultan Ibrahim kerap bersuara blak-blakan soal politik dan punya hubungan baik dengan Perdana Menteri Anwar Ibrahim.

Sultan Ibrahim disebut punya sederet koleksi mobil dan motor mewah, hingga berbagai bisnis mulai dari sektor pertambangan sampai real estate.

Dilansir Reuters, raja punya peran seremonial di Malaysia. Namun beberapa tahun terakhir, monarki Malaysia punya lebih banyak pengaruh karena ketidakstabilan politik yang berkepanjangan.

Malaysia memiliki sistem unik di mana pemimpin dari sembilan keluarga kerajaan bergiliran menjadi raja untuk masa jabatan lima tahun. Malaysia sendiri menganut sistem demokrasi parlementer, di mana raja menjabat sebagai kepala negara.

Selama ini King Al-Sultan yang kini masih menjabat raja, punya peran aktif dalam politik Malaysia. Dia memilih tiga perdana menteri terakhir untuk negara itu.

Konstitusi federal hanya memberi raja sedikit kekuasaan diskresi, dan sebagian besar raja diharuskan bertindak berdasarkan nasihat perdana menteri dan kabinet.

Hal ini juga memungkinkan raja untuk menunjuk seorang perdana menteri yang menurutnya memiliki mayoritas di parlemen.

Raja Al-Sultan menggunakan kekuasaan tersebut selama periode ketidakstabilan politik yang dipicu oleh kekalahan Organisasi Nasional Melayu Bersatu (UMNO.

Raja juga mempunyai kekuasaan untuk mengampuni orang yang dihukum. Pada tahun 2018, pendahulu Al-Sultan, Sultan Muhammad V, memberikan pengampunan kepada Anwar Ibrahim, yang saat itu dipenjara atas tuduhan sodomi dan korupsi yang menurutnya bermotif politik.",CNN Indonesia,Politics
"--

Pelaku penembakan Mal Siam Paragon Bangkok, Thailand, disebut memperoleh senjata usai membelinya dari empat orang pria secara ilegal dan melalui media sosial.

Dikutip Reuters, polisi Thailand telah meringkus keempat orang tersangka ini. Dua dari empat tersangka ditangkap di ibu kota Thailand dan dua lainnya diciduk di Provinsi Yala.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Selain menangkap keempat tersangka, polisi juga menyita sejumlah barang dari mereka termasuk peralatan online streaming. Aparat pun meyakini pelaku membeli senjata dari keempat orang ini melalui media sosial.

""Ada juga peralatan live streaming (yang disita),"" kata pejabat polisi Samran Nuanma kepada wartawan di luar rumah salah satu tersangka.

Sementara itu, seorang polisi senior di Provinsi Yala menuturkan dua tersangka yang ditangkap di wilayah itu telah dikirim ke Bangkok untuk diperiksa lebih lanjut.

""Mereka telah dibawa ke Bangkok untuk diinterogasi,"" kata seorang polisi senior Provinsi Yala kepada AFP, Kamis (5/10).

Ratusan orang lari ketakutan setelah seorang pemuda melepaskan tembakan di Mal Siam Paragon Bangkok pada Selasa (3/10) sore. Menurut keterangan saksi, pelaku melepaskan 10 tembakan.

[Gambas:Video CNN]

Berdasarkan penuturan polisi, pelaku menggunakan pistol tembak kosong yang dimodifikasi untuk menembakkan peluru.

Dua orang pun tewas dalam insiden tersebut. Mereka warga negara Myanmar dan China. Sementara itu, lima orang lainnya terluka.

Tersangka berusia 14 tahun itu pun kini didakwa atas sejumlah dakwaan, antara lain percobaan pembunuhan, membawa dan menembakkan senjata api di tempat umum, serta memiliki senjata api tanpa izin.

Dia juga tengah menjalani tes psikiatri guna melihat sehat tidaknya dia untuk diadili. Remaja ini sebelumnya punya riwayat gangguan mental namun sudah berhenti mengonsumsi obat.

Penembakan ini terjadi beberapa hari sebelum peringatan satu tahun pembantaian paling mematikan dalam sejarah Thailand, yakni peristiwa kala seorang polisi menyerang sebuah kamar bayi di utara negara itu hingga menewaskan 24 anak-anak dan 12 orang dewasa.

Sementara itu, menurut database internasional, Thailand punya sekitar 10 juta senjata yang beredar di masyarakat, dengan hitungan satu untuk setiap tujuh warga. Penembakan ini pun memicu seruan baru kepada pemerintah untuk memperketat kontrol atas senjata.",CNN Indonesia,Politics
"--

Rabi Yahudi di Sulawesi Utara Yaakov Baruch menggelar doa bersama lintas agama untuk perdamaian di Gaza dan korban sipil imbas perang Israel dan milisi di Palestina, Hamas.

""Kami lebih tertarik untuk melakukan acara Doa Lintas Agama untuk Perdamaian di Israel dan Gaza saat ini,"" kata Yaakov kepada CNNIndonesia.com, Selasa (7/11).

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Ia kemudian berujar, ""Dengan maksud mendoakan para korban sipil dari kedua belah pihak.""

Doa lintas agama ini berlangsung pada 3 November pukul 15.00 di Shaar HaShamayim Synagogue.

Mereka yang hadir di antaranya dosen IAIN, Ketua Gus Durian Manado, Ahmadiyah, Kristen Anglikan, Kristen Orthodox, Yahudi, Bahai, Budha, Agama Lokal Malesung, dan sejumlah tamu dari Belanda.

[Gambas:Video CNN]

Yaakov menegaskan perang pasukan Israel dan Hamas bukan antara Yahudi dan Muslim. Dia juga enggan menyampaikan kecaman ke kedua pihak.

""Perang yang terjadi ini bukan antara Yahudi dan Muslim sehingga kami tidak ingin terlibat dalam dukung-mendukung atau kutuk-mengutuk pihak manapun,"" ujar dia.

Yaakov mengungkapkan alasan enggan memberikan dukungan kepada salah satu pihak saja yang bertikai di Gaza.

""Kami sadar bahwa sebagai para pemuka agama maka seharusnya berpihak hanya kepada kedamaian dan berusaha untuk menghadirkan suasana kedamaian di tengah masyarakat khususnya di saat seperti ini,"" ujar Yaakov.

""Kalau kami sampai dukung mendukung maka itu sama dengan berharap perang ini berkelanjutan terus. Padahal, semua agama melarang segala bentuk kekerasan, apalagi kekerasan terhadap anak-anak dan wanita. Semoga acara doa kemarin bisa segera menghadirkan perdamaian secepatnya sehingga tidak ada lagi korban jiwa yang terjatuh di antara kedua belah pihak,"" ia menambahkan.

Lebih lanjut, Yaakov mengungkapkan dia berharap perang Israel dan Palestina bisa segera berakhir.

Israel melancarkan agresi ke Palestina pada 7 Oktober. Mereka juga berperang dengan Hamas.

Imbas pertempuran itu, sekitar 11.000 orang dari Israel dan Palestina meninggal.

Komunitas dan organisasi internasional menyerukan gencatan senjata, tetapi Israel dan sekutu dekatnya menolak seruan tersebut.

Sementara itu, situasi di Gaza kian krisis dan beberapa mewanti-wanti bencana kemanusiaan.",CNN Indonesia,Politics
"--

Malaysia mendesak Indonesia agar segera bertindak menangani kabut asap akibat kebakaran hutan di Sumatra dan Kalimantan yang kembali memburuk belakangan ini.

Menteri Sumber Daya Alam, Lingkungan Hidup, dan Perubahan Iklim Malaysia, Nik Nazmi Nik Ahmad, telah mengirim surat kepada mitranya, Menteri Lingkungan Hidup dan Kehutanan RI Siti Nurbaya pekan ini perihal keluhan Negeri Jiran terkait kabut asap kebakaran hutan.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Kami menyampaikan surat kami untuk memberi tahu pemerintah Indonesia dan mendesak mereka agar mengambil tindakan mengenai masalah ini,"" kata Nazmi kepada Reuters pada Kamis (5/10).

""Kita tidak bisa terus menganggap kabut asap sebagai sesuatu yang normal,"" ucapnya menambahkan.

Nazmi lagi-lagi mengeluhkan kualitas udara di beberapa wilayah Malaysia semakin memburuk. Negeri Jiran bahkan telah mendeteksi kabut asap di beberapa daerahnya.

Nazmi mengatakan sebagian besar titik api yang terdeteksi juga berasal dari Indonesia. Ia mengatakan Kuala Lumpur juga telah mengirim surat kepada perusahaan perkebunan milik warga Malaysia yang beroperasi di Indonesia untuk memastikan mereka mematuhi hukum dan mencegah pembakaran lahan dan hutan.

[Gambas:Video CNN]

Nazmi pun menyerukan tindakan bersama negara ASEAN untuk berkolaborasi mencegah kebakaran hutan dan kabut asap yang kerap muncul setiap tahunnya di musim kemarau.

""Saya berharap setiap negara bisa terbuka untuk mencari solusi karena dampak kabut asap sangat besar terhadap perekonomian, pariwisata, dan khususnya kesehatan,"" katanya.

Malaysia belakangan ini mencatat Indeks Pencemaran Udara (API) yang buruk di sejumlah wilayah.

Pada Rabu siang, beberapa wilayah di Sarawak mencatat skor API sebesar 115. Angka ini masuk kategori tak sehat.

Di hari sebelumnya, tujuh lokasi di Malaysia mencatat angka API melebihi 100, terutama di wilayah Lembah Klang dan Seremban. Namun, angka itu menurun usai tersapu hujan.

Pekan lalu, Direktur Jenderal Departemen Lingkungan Hidup Wan Abdul Latiff Wan Jaffar pun menyalahkan kebakaran hutan di Indonesia menyebabkan kabut asap terbaru di Malaysia.

Dia menambahkan kebakaran tersebut memperburuk polusi udara di pantai barat negara itu dan di Sarawak di pulau Kalimantan bagian Malaysia.

Otoritas Malaysia juga berencana membuat hujan buatan hingga menutup sekolah jika indeks kualitas udara terus memburuk dengan API melebih 100 selama 24 jam berturut-turut.",CNN Indonesia,Politics
"--

Perdana Menteri Malaysia Anwar Ibrahim menyampaikan ketegasannya dalam mendukung Palestina dan tak gentar meski mendapat ancaman dari Barat.

Pada Selasa (24/10), Anwar menghadiri aksi solidaritas dukung Palestina di Stadion Axiata Arena, Kuala Lumpur. Ia mengkritik negara Barat yang lantang menyuarakan hak asasi manusia tetapi bisu soal Palestina.

Usai menyampaikan orasi itu, Anwar mengaku mendapat ancaman dari parlemen Eropa. Dia mengaku tak gentar dan akan terus menyuarakan dukungan ke Palestina.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Mengapa Anwar Ibrahim tegas bela Palestina dan tak gentar meski disebut mendapat ancaman dari Barat?

Di salah satu unggahan di X, Anwar membeberkan alasan pemerintah Malaysia mendukung penuh Palestina.

""Ada suara-suara sumbang yang mempersoalkan mengapa Malaysia perlu begitu lantang menyuarakan isu Palestina,"" kata Anwar.

Ia kemudian berujar, ""Mana mungkin kita bicara dengan aman dan tenang apabila ada saudara kita yang dibunuh dan diseksa di Gaza, hospital dimusnahkan dan sekolah dihancurkan.""

Pengamat studi Timur Tengah dari Universitas Indonesia Sya'roni Rofii menilai sikap Anwar yang demikian tak lepas dari latar belakang dia sebagai aktivis.

""Saya kira ini terkait standing point dia sebagai pemimpin yang memiliki latar belakang aktivis,"" ujar Sya'roni kepada CNNIndonesia.com pada Rabu (25/10).

Saat muda, Anwar merupakan aktivis yang tergabung dalam Angkatan Belia Islam Malaysia (ABIM). Sya'roni mengatakan pengalaman itu membuat dia memiliki sudut pandang yang khas dalam melihat konflik Israel-Palestina.

Selain itu, Malaysia merupakan negara yang memegang nilai-nilai agama khususnya Islam dan mayoritas penduduk merupakan umat Muslim.

""Sehingga tidak heran sikap pemerintahannya seperti itu,"" ujar Sya'roni.

Bagaimana cara Anwar raih dukungan?

Pengamat hubungan internasional dari Universitas Sultan Zainal Abidin di Malaysia, Suyatno Ladiqi, menyampaikan pandangan serupa.

Dia menilai kebijakan luar negeri Malaysia sejak dulu mendukung perjuangan Palestina.

""Ini juga seiring dengan arus besar politik dalam negeri yang mayoritas menyuarakan hal yang sama,"" kata Suyatno.

Anwar, lanjut dia, juga meneruskan tradisi politik pendahulu yang searus dalam mendukung Palestina.

Lebih lanjut, Suyatno menyebut Anwar tak memiliki dukungan di tiga provinsi yang dikuasai Partai Islam Se-Malaysia (PAS).

""Tentu Anwar juga tidak mau kehilangan dukungan di propinsi lainnya karena arus besar politiknya mendukung Palestina,"" ujar Suyatno.

PAS memiliki pengaruh politik yang cukup kuat di Kelantan, Trengganu, dan Kedah.

Pada Agustus lalu, Malaysia menggelar pemilihan umum negara bagian. Pemilu ini membuat lanskap politik di Negeri Jiran dalam bahaya.

Lanjut di halaman berikutnya...",CNN Indonesia,Politics
"--

Kementerian Luar Negeri Indonesia (Kemlu) buka suara usai Amerika Serikat merilis laporan soal situasi hak asasi manusia (HAM) di negara ini yang menyinggung kasus Ferdy Sambo dan Tragedi Kanjuruhan.

Juru bicara Kemlu RI Lalu Muhamad Iqbal mengatakan setiap negara berdaulat dan setara.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Lalu siapa yang memberikan hak suatu negara untuk menilai pelaksanaan HAM negara lain?"" kata Iqbal kepada CNNIndonesia.com, Selasa (4/4).

Ia kemudian berujar, ""Memang ada negara yang rajin menilai praktek HAM di negara lain tapi selalu lupa menilai praktik HAM di negerinya sendiri.""

Lebih lanjut Iqbal menerangkan laporan tersebut bersifat unilateral dan tak menggunakan parameter yang selama ini diterima secara universal.

Sebelumnya, AS merilis laporan situasi HAM di Indonesia dengan judul ""Indonesia Human Rights Report 2022,"" yang dirilis di situs Kementerian Luar Negeri AS.

[Gambas:Video CNN]

Dalam laporan tersebut, AS menyoroti pasukan keamanan yang diduga melakukan pelanggaran di pemerintahan Joko Widodo (Jokowi).

""Permasalahan hak asasi manusia yang signifikan mencakup laporan yang bisa dipercaya mengenai: pembunuhan di luar hukum atau sewenang-wenang yang dilakukan pasukan keamanan pemerintah; penyiksaan oleh polisi; kondisi penjara yang keras dan mengancam jiwa; penangkapan atau penahanan sewenang-wenang; pelanggaran serius dalam konflik di Provinsi Papua,"" demikian bunyi laporan tersebut.

AS juga memasukkan kasus pembunuhan yang dilakukan mantan Kadiv Propam Ferdy Sambo terhadap Brigadir Nofriansyah Yosua Hutabarat (Brigadir J).

Pada 12 Agustus di persidangan, Sambo mengaku sebagai dalang pembunuhan Brigadir J dan menyamarkan insiden tersebut sebagai baku tembak.

Dalam proses penyelidikan jenazah Brigadir J diautopsi. Hasilnya muncul bukti penyiksaan dan luka tembak seperti eksekusi.

Selain itu, AS memasukkan Tragedi Kanjuruhan ke dalam laporan. Pada Oktober 2022 lalu, polisi menembakkan setidaknya 11 butir gas air mata ke arah penonton di Stadion Kanjuruhan sebagai bentuk pengendalian massa usai pertandingan sepak bola.

""Ini memicu terjadinya tabrakan fatal yang mengakibatkan 135 kematian, termasuk 43 anak-anak,"" demikian laporan itu.

Imbas insiden ini, polisi menyatakan enam orang sebagai tersangka Tragedi Kanjuruhan, 10 anggota polisi diberhentikan, dan 18 lainnya dalam proses penyelidikan.

Laporan AS juga memuat petugas pengamanan yang mengintimidasi warga di Wadas dan penangkapan sewenang-wenang, kasus yang menjerat karyawan Hollywings, kasus Fatya Maulida-Haris Azhar, hingga konflik di Papua.",CNN Indonesia,Politics
"--

Perdana Menteri Malaysia Anwar Ibrahim berbicara via telepon dengan Presiden Palestina Mahmoud Abbas pada Jumat (20/10), tiga hari usai Israel serang rumah sakit di Gaza.

""[Kami] membahas perkembangan terkini di Gaza. Kami berdua sepakat perlu ada upaya menyeluruh untuk menghentikan segala bentuk kekerasan yang terjadi saat ini,"" kata Anwar di X, yang dulu bernama Twitter.

Anwar juga mengaku mendapat informasi dari Abbas soal serangan Israel ke Palestina.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Saya mendapat penjelasan terkait serangan dari rezim Zionis terhadap warga sipil. Dan kami berdua mengecam tindak keras itu,"" ungkap Anwar.

Dalam percakapan itu, kedua pemimpin berharap semua pihak bisa bekerja sama untuk memastikan bantuan kemanusiaan tersalurkan ke rakyat Palestina.

Anwar merupakan salah satu pemimpin negara mayoritas Muslim yang terus menyerukan pembukaan koridor kemanusiaan di Gaza dan mengecam serangan Israel ke Palestina.

Ia juga sebelumnya telah menelepon Kepala Biro Politik Hamas Ismail Haniyeh pada awal pekan ini. Dalam pembicaraan itu, mereka membahas soal situasi di Gaza.

Anwar lantas menganjurkan penghentian pengeboman dari Israel dan pembentukan segera koridor kemanusiaan di Rafah. PM Malaysia itu menegaskan bahwa penting memprioritaskan warga sipil.

Sejak 7 Oktober, pasukan Israel dan milisi di Palestina, Hamas berperang. Mereka terus bertempur hingga saat ini.

Pada 9 Oktober, Israel mengumumkan blokade total sehingga bantuan kemanusiaan tak bisa masuk ke Gaza.

Baru-baru ini, pasukan Israel juga meluncurkan serangan ke gereja tertua di Gaza dan menyebabkan delapan orang tewas.",CNN Indonesia,Politics
"--

Presiden Joko Widodo memuji Menteri Luar Negeri (Menlu) Retno Marsudi yang garang saat membela Palestina di rapat Dewan Keamanan Persatuan Bangsa-bangsa (PBB).

Jokowi menilai sikap Retno yang mewakili Indonesia itu paling keras di PBB. Dia mengaku kaget Retno bisa setegas itu di panggung internasional.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Coba bapak-ibu lihat Menteri Luar Negeri Bu Retno Marsudi waktu di Dewan Keamanan PBB, paling lantang, paling keras, dan paling menentang,"" kata Jokowi pada Rakernas LDII di Jakarta, Selasa (7/11).

""Saya juga heran ini, Bu Menlu kita ini, orangnya halus, tetapi kok di Dewan Keamanan galak banget,"" ujar Jokowi.

Jokowi menyampaikan tantangan global ke depan akan semakin berat. Belum selesai perang di Ukraina, sudah muncul perang dj Gaza.

[Gambas:Video CNN]

Ia mengatakan lokasi perang-perang itu memang jauh. Namun, Indonesia bisa terkena dampak.

""Ini juga jauh, tetapi tetap dukungan kita terhadap Palestina tidak akan surut,"" ujarnya.

Sebelumnya, perang pecah di Gaza antara Hamas dengan Israel sejak sebulan lalu. Korban jiwa sudah menembus angka 10 ribu orang.

Dewan Keamanan PBB menggelar rapat untuk merumuskan resolusi. Salah satu poin resolusi adalah gencatan senjata. Namun, DK PBB gagal mencapai kesepakatan karena sikap Inggris dan Amerika Serikat.

""Belum ada kesepakatan pada saat ini,"" kata Wakil Duta Besar Amerika Serikat untuk PBB Robert Wood dikutip dari CNN.",CNN Indonesia,Politics
